Rowid,Timestamp,Anonymized_Vehicle_Number,Vehicle_Type
8870,2021-08-01 00:11:24,6453726,car
8871,2021-08-04 10:34:58,3906554,car
8872,2021-08-21 12:52:10,7577249,car
8873,2021-07-31 21:10:34,2582272,car
8874,2021-08-01 18:38:32,3947903,car
8875,2021-08-10 09:54:20,863123,truck
8876,2021-08-04 01:53:13,60271,car
8877,2021-08-16 22:44:13,1291788,truck
8878,2021-08-12 04:33:53,7756178,car
8879,2021-08-19 06:31:25,3000212,van
8880,2021-08-07 13:41:59,125351,car
8881,2021-08-05 16:42:07,4856689,truck
8882,2021-08-02 09:15:16,9462266,truck
8883,2021-07-30 12:19:59,9560595,car
8884,2021-08-03 21:22:32,2987435,car
8885,2021-08-12 10:50:05,6340891,car
8886,2021-08-08 01:07:59,1286742,truck
8887,2021-08-15 10:17:37,9539930,car
8888,2021-08-11 04:32:48,4873235,truck
8889,2021-08-19 09:41:26,8409197,car
8890,2021-08-12 21:21:59,5320988,truck
8891,2021-08-07 17:34:11,908405,car
8892,2021-07-30 08:17:33,4169052,car
8893,2021-08-06 11:17:06,3459114,van
8894,2021-08-03 04:21:59,1337726,car
8895,2021-07-30 06:22:13,7615695,car
8896,2021-08-09 23:55:24,8237812,car
8897,2021-08-07 19:29:55,9668474,van
8898,2021-08-02 07:12:35,5062028,car
8899,2021-08-01 13:06:40,3347618,truck
8900,2021-08-05 17:26:18,7008963,car
8901,2021-08-16 04:47:45,4528780,car
8902,2021-08-11 22:07:29,9683525,van
8903,2021-08-08 21:29:09,8586002,van
8904,2021-07-29 12:37:43,3011625,car
8905,2021-08-10 17:28:12,599917,car
8906,2021-08-12 07:09:03,1164184,car
8907,2021-07-30 06:24:33,5057604,car
8908,2021-08-16 11:26:05,2167812,car
8909,2021-08-16 01:21:17,2725774,van
8910,2021-08-01 08:29:23,8412229,car
8911,2021-08-20 18:26:44,1001727,car
8912,2021-08-18 04:16:00,4529136,car
8913,2021-08-17 22:51:28,9544757,car
8914,2021-08-09 05:13:41,8933341,car
8915,2021-08-05 12:35:37,5116067,truck
8916,2021-08-04 05:40:18,9558728,car
8917,2021-08-02 09:39:37,1328045,truck
8918,2021-08-02 22:42:05,5065267,car
8919,2021-08-02 13:44:38,7713955,car
8920,2021-08-11 17:14:24,1697477,car
8921,2021-08-15 12:41:34,4615223,car
8922,2021-08-18 11:12:53,4240599,car
8923,2021-08-07 01:50:21,4847593,car
8924,2021-08-14 18:23:28,9849271,car
8925,2021-08-22 04:42:45,8815758,car
8926,2021-08-11 01:43:28,1514401,car
8927,2021-08-16 23:57:42,8747304,truck
8928,2021-08-14 09:54:49,6782114,van
8929,2021-08-15 20:00:09,1408902,van
8930,2021-08-01 18:52:35,3485637,car
8931,2021-08-21 02:39:37,925055,car
8932,2021-08-22 08:03:27,5577792,car
8933,2021-08-19 06:27:08,1206278,truck
8934,2021-08-18 19:02:15,6850011,truck
8935,2021-07-31 06:31:52,8615614,van
8936,2021-08-17 04:23:47,5379073,truck
8937,2021-08-08 20:48:03,2607070,van
8938,2021-08-18 10:10:17,1175767,truck
8939,2021-08-14 06:44:14,2547228,car
8940,2021-08-17 18:35:00,932487,car
8941,2021-08-03 01:09:25,1155817,truck
8942,2021-08-07 13:11:25,2794083,truck
8943,2021-08-05 21:31:27,3697527,car
8944,2021-08-02 06:22:10,7239353,car
8945,2021-08-12 02:14:24,8250011,truck
8946,2021-08-08 14:22:17,3916305,car
8947,2021-08-11 01:19:30,564172,van
8948,2021-08-08 22:46:53,2689477,car
8949,2021-08-22 07:12:02,9792003,car
8950,2021-08-03 06:52:39,258071,car
8951,2021-08-10 11:55:19,2790457,truck
8952,2021-08-20 21:24:17,2729023,car
8953,2021-08-07 17:19:11,5898003,car
8954,2021-08-03 03:03:22,2178014,truck
8955,2021-08-22 04:01:12,5062113,van
8956,2021-07-31 15:36:04,2580172,truck
8957,2021-08-21 07:21:54,3949285,car
8958,2021-08-14 19:56:08,9236087,truck
8959,2021-08-18 08:34:14,7587380,car
8960,2021-08-14 02:28:50,4308676,car
8961,2021-08-05 03:43:09,5532156,truck
8962,2021-08-05 07:33:21,7330341,car
8963,2021-08-11 09:49:16,3121168,truck
8964,2021-08-19 05:24:40,9647786,car
8965,2021-08-07 23:16:05,680794,car
8966,2021-08-15 21:35:00,4366300,truck
8967,2021-08-03 21:40:07,949034,car
8968,2021-08-10 20:18:17,6586253,car
8969,2021-08-22 04:12:56,1602839,car
8970,2021-08-01 13:12:50,6103034,car
8971,2021-08-15 21:21:22,9946567,car
8972,2021-08-22 07:34:00,324386,truck
8973,2021-08-04 19:38:25,3050632,car
8974,2021-08-07 20:12:39,5812437,car
8975,2021-08-01 18:23:49,5139631,car
8976,2021-08-22 17:36:02,7120039,truck
8977,2021-08-04 00:33:56,359800,truck
8978,2021-08-15 00:29:25,2435887,truck
8979,2021-08-01 12:48:23,8106302,car
8980,2021-08-17 17:16:42,5922566,car
8981,2021-08-19 16:35:11,2194584,truck
8982,2021-08-02 13:36:59,6116447,car
8983,2021-08-04 15:31:05,6816805,car
8984,2021-08-04 15:00:53,8129333,car
8985,2021-08-18 22:59:27,7337024,car
8986,2021-08-06 16:28:25,2532142,truck
8987,2021-08-22 09:56:31,3069061,car
8988,2021-08-09 20:33:10,5362342,car
8989,2021-08-02 10:18:12,2361545,truck
8990,2021-08-18 11:39:42,9331722,van
8991,2021-07-31 19:35:10,9362339,car
8992,2021-08-06 04:35:50,1649267,truck
8993,2021-08-13 12:23:04,5311509,car
8994,2021-08-16 07:11:11,6521616,car
8995,2021-08-14 09:27:53,2830399,truck
8996,2021-08-13 15:53:00,4869162,car
8997,2021-08-12 14:12:00,1001647,truck
8998,2021-08-22 02:05:47,9454756,car
8999,2021-08-19 18:35:21,9697668,truck
9000,2021-08-16 16:20:19,1228229,car
9001,2021-08-14 08:14:54,7746438,car
9002,2021-08-10 14:20:10,9547035,truck
9003,2021-08-05 01:20:24,8812006,van
9004,2021-08-13 10:03:49,172170,car
9005,2021-08-21 03:17:43,1741263,car
9006,2021-08-02 19:14:53,7278752,car
9007,2021-08-10 02:46:34,6943706,car
9008,2021-08-19 13:00:44,9187661,van
9009,2021-08-05 22:21:17,5203172,car
9010,2021-08-01 11:48:54,6730434,car
9011,2021-08-19 20:09:32,7152499,truck
9012,2021-08-12 12:03:41,3318014,car
9013,2021-08-07 10:06:19,1009837,car
9014,2021-08-21 07:12:27,2995268,car
9015,2021-08-04 12:12:09,8886584,truck
9016,2021-08-09 19:46:14,4250505,car
9017,2021-08-04 14:23:37,4622788,car
9018,2021-08-05 22:32:23,9547103,car
9019,2021-08-04 01:08:49,4964657,car
9020,2021-08-08 14:40:11,3313968,truck
9021,2021-08-09 14:10:02,1877380,car
9022,2021-08-01 09:02:18,8941659,van
9023,2021-08-05 14:13:08,1192347,truck
9024,2021-08-02 12:27:39,2867913,car
9025,2021-08-02 06:27:48,107470,car
9026,2021-08-06 17:43:27,97385,car
9027,2021-08-16 21:45:37,127032,car
9028,2021-08-05 23:02:12,5637348,car
9029,2021-08-09 04:33:25,157827,car
9030,2021-08-12 06:16:27,3200527,truck
9031,2021-07-30 23:41:32,2625803,car
9032,2021-08-02 02:10:19,8134972,car
9033,2021-08-19 07:49:33,3288819,truck
9034,2021-08-16 20:23:39,3666863,car
9035,2021-08-17 20:48:05,4121795,car
9036,2021-08-17 02:49:37,4570551,car
9037,2021-08-18 08:27:04,8023175,van
9038,2021-08-02 19:54:57,237587,car
9039,2021-08-09 19:39:42,2599331,truck
9040,2021-08-15 20:52:46,8180913,car
9041,2021-08-02 00:40:22,1607392,truck
9042,2021-08-06 10:03:45,6421659,truck
9043,2021-08-07 14:35:11,1263376,car
9044,2021-08-21 15:54:45,9992955,car
9045,2021-08-20 21:41:14,8633945,car
9046,2021-07-31 04:25:46,7964288,car
9047,2021-08-17 17:37:18,7545050,truck
9048,2021-07-31 15:27:56,55540,car
9049,2021-08-15 05:54:53,48146,car
9050,2021-08-09 03:42:29,7508367,car
9051,2021-08-11 00:21:56,6529680,car
9052,2021-08-01 11:31:37,3284589,car
9053,2021-08-20 19:50:27,1541415,car
9054,2021-08-22 10:17:33,8439347,car
9055,2021-08-05 16:09:14,6739053,truck
9056,2021-07-30 11:45:56,8846875,car
9057,2021-08-08 17:13:29,8799156,car
9058,2021-08-10 00:42:51,6953999,car
9059,2021-08-19 08:29:01,8903100,car
9060,2021-08-12 01:39:05,9954289,truck
9061,2021-08-14 20:32:48,8733129,van
9062,2021-08-17 20:41:57,6894919,car
9063,2021-08-14 04:57:53,4146800,car
9064,2021-08-10 05:09:40,4045049,truck
9065,2021-08-17 19:01:11,2389357,car
9066,2021-08-19 05:12:42,6836618,car
9067,2021-08-12 07:56:44,7547863,truck
9068,2021-08-02 16:29:39,4867045,car
9069,2021-08-03 08:53:43,4379657,truck
9070,2021-08-17 02:41:57,1635259,truck
9071,2021-08-02 11:45:37,7920768,van
9072,2021-08-19 08:49:39,2946473,car
9073,2021-08-20 22:42:45,2038375,truck
9074,2021-08-04 00:27:43,509844,truck
9075,2021-08-06 03:28:13,6431234,car
9076,2021-08-02 04:31:51,2843945,car
9077,2021-08-10 20:09:55,5422658,car
9078,2021-08-17 06:43:18,8534341,van
9079,2021-08-14 21:18:00,2532637,van
9080,2021-08-08 17:55:13,5083511,truck
9081,2021-08-20 02:11:51,9174196,van
9082,2021-08-13 07:37:14,528538,van
9083,2021-08-06 04:58:31,2205730,truck
9084,2021-08-21 12:26:48,2534532,car
9085,2021-08-03 10:07:48,8642724,car
9086,2021-08-19 21:41:59,6937226,car
9087,2021-07-30 21:30:30,4365518,car
9088,2021-08-03 14:02:47,5222960,truck
9089,2021-08-06 00:38:05,5894781,car
9090,2021-08-01 12:21:16,835059,car
9091,2021-08-07 17:00:51,7929218,car
9092,2021-08-12 01:31:25,559578,car
9093,2021-08-15 17:37:54,54952,car
9094,2021-08-16 23:57:21,9711016,car
9095,2021-08-12 13:40:40,1766099,car
9096,2021-07-30 02:02:31,2884331,car
9097,2021-08-01 19:18:41,8904635,car
9098,2021-08-03 10:35:03,6432412,car
9099,2021-08-18 10:09:06,3958667,car
9100,2021-08-21 20:26:28,3282844,truck
9101,2021-08-07 14:04:17,6164063,van
9102,2021-08-12 17:04:04,2772651,truck
9103,2021-08-06 10:34:06,8142532,car
9104,2021-08-07 05:19:39,762036,car
9105,2021-08-17 03:25:55,5889282,car
9106,2021-08-11 06:07:55,1931215,truck
9107,2021-08-22 16:07:39,8099289,truck
9108,2021-08-08 09:43:00,702359,car
9109,2021-08-09 16:04:21,8546827,truck
9110,2021-07-30 02:06:11,1958974,car
9111,2021-08-15 01:36:36,6895284,car
9112,2021-08-17 04:01:19,3570803,van
9113,2021-08-16 16:55:56,3017442,car
9114,2021-07-29 15:44:32,7597785,truck
9115,2021-08-03 08:49:39,7656460,car
9116,2021-08-04 19:26:57,7886043,car
9117,2021-08-13 05:31:21,8927315,car
9118,2021-08-11 22:10:15,9006726,truck
9119,2021-08-11 06:49:17,797136,truck
9120,2021-08-02 02:25:33,1537404,car
9121,2021-08-01 07:06:09,3216286,car
9122,2021-08-08 21:21:37,6024875,car
9123,2021-08-10 20:13:43,9903701,car
9124,2021-08-21 20:52:54,1793050,car
9125,2021-08-21 16:28:33,159835,truck
9126,2021-08-11 07:15:54,2776049,truck
9127,2021-08-05 06:29:19,9506002,truck
9128,2021-07-30 19:46:59,9479692,car
9129,2021-08-19 19:26:29,8871199,car
9130,2021-08-15 22:33:56,3171835,car
9131,2021-08-02 01:29:02,8708775,truck
9132,2021-07-30 19:05:18,7014069,car
9133,2021-08-06 18:50:42,96743,car
9134,2021-08-19 03:35:41,7391731,car
9135,2021-08-20 21:43:00,1662257,car
9136,2021-08-07 02:03:00,4935733,van
9137,2021-08-15 00:58:13,7551198,truck
9138,2021-08-20 12:46:48,1284686,car
9139,2021-08-02 04:18:23,2260599,car
9140,2021-08-18 08:07:25,1094216,car
9141,2021-08-19 00:35:11,635357,car
9142,2021-08-18 22:51:44,9735476,van
9143,2021-08-15 15:25:07,5173035,truck
9144,2021-08-14 20:50:10,1788209,car
9145,2021-08-17 08:09:15,1269851,van
9146,2021-08-09 21:28:40,5662112,car
9147,2021-08-09 08:29:17,7374290,car
9148,2021-08-01 00:19:51,2334801,car
9149,2021-08-09 17:15:10,3051270,car
9150,2021-08-20 19:22:59,4243767,car
9151,2021-08-13 07:41:57,6107919,car
9152,2021-08-02 15:24:29,5314516,car
9153,2021-08-16 10:17:00,2624089,van
9154,2021-08-12 00:59:38,7012714,car
9155,2021-08-22 16:20:21,5129735,car
9156,2021-07-30 15:33:45,2075605,car
9157,2021-08-07 13:31:49,6332790,truck
9158,2021-08-16 23:36:29,3032583,truck
9159,2021-08-13 05:08:13,1026528,car
9160,2021-08-22 16:58:33,1752269,van
9161,2021-08-20 10:30:12,3407914,truck
9162,2021-08-22 10:37:55,9734005,truck
9163,2021-08-07 13:10:17,9037108,car
9164,2021-08-11 11:05:36,4238274,car
9165,2021-08-07 21:11:43,8750667,van
9166,2021-07-31 09:44:54,3890038,car
9167,2021-08-20 00:47:19,2513530,van
9168,2021-08-11 16:55:56,1014198,car
9169,2021-08-09 13:45:27,3295981,car
9170,2021-08-08 14:30:03,730281,car
9171,2021-08-12 01:42:01,6268240,car
9172,2021-08-10 14:49:35,578281,car
9173,2021-08-09 20:27:40,4181325,car
9174,2021-08-04 01:45:34,531718,car
9175,2021-07-29 23:35:28,1370244,truck
9176,2021-08-08 23:21:06,8292071,car
9177,2021-08-04 10:40:04,4748178,van
9178,2021-08-17 23:29:10,6875727,truck
9179,2021-08-01 10:37:50,892900,van
9180,2021-08-11 20:43:28,8318194,car
9181,2021-08-14 16:32:38,5276850,van
9182,2021-08-13 10:23:26,6352724,car
9183,2021-08-02 21:54:41,6137941,car
9184,2021-08-14 22:21:12,3721355,car
9185,2021-08-05 07:26:35,6714861,car
9186,2021-08-02 15:26:18,8462307,car
9187,2021-07-29 17:53:36,7555614,car
9188,2021-08-04 23:25:12,7242062,car
9189,2021-08-07 08:42:58,486571,car
9190,2021-07-29 13:14:53,9833400,car
9191,2021-08-10 23:14:18,9253622,truck
9192,2021-08-17 16:40:49,4749649,van
9193,2021-08-22 14:56:27,7255048,car
9194,2021-08-02 22:55:07,4048367,car
9195,2021-08-03 19:54:38,3880570,car
9196,2021-08-19 05:54:03,2251855,car
9197,2021-08-09 15:03:38,6019724,truck
9198,2021-08-13 17:55:25,6935289,truck
9199,2021-08-14 08:02:07,3044908,car
9200,2021-08-14 14:05:51,1722491,car
9201,2021-08-17 13:09:36,9926377,van
9202,2021-08-01 02:37:00,8876722,truck
9203,2021-08-02 01:23:57,9936493,truck
9204,2021-07-30 15:50:30,8288623,car
9205,2021-08-12 09:45:55,923474,car
9206,2021-08-20 01:34:09,746819,car
9207,2021-08-16 01:43:26,4654522,car
9208,2021-08-15 01:09:11,488343,car
9209,2021-07-31 09:27:12,9269850,car
9210,2021-08-03 00:43:58,4637222,truck
9211,2021-07-29 21:01:40,1921474,truck
9212,2021-08-15 18:00:21,9968595,car
9213,2021-08-05 05:39:00,1028209,van
9214,2021-08-19 18:41:36,5558931,van
9215,2021-08-14 03:24:12,9014445,car
9216,2021-08-04 17:01:49,4705128,truck
9217,2021-08-14 20:28:39,3192612,van
9218,2021-08-14 18:46:38,9994469,car
9219,2021-08-11 10:37:18,5973767,car
9220,2021-08-05 11:33:02,1490082,car
9221,2021-08-22 07:23:25,7235031,car
9222,2021-08-04 15:08:14,9016669,car
9223,2021-08-03 20:16:57,191548,car
9224,2021-08-12 09:43:33,2516900,truck
9225,2021-08-01 19:18:44,4663115,car
9226,2021-08-02 12:05:50,67426,car
9227,2021-08-22 01:13:55,5612673,car
9228,2021-08-15 19:57:09,3398219,truck
9229,2021-08-04 07:03:22,5417571,car
9230,2021-08-13 10:52:40,8241854,truck
9231,2021-08-17 20:01:09,5229796,van
9232,2021-08-01 03:33:37,6484804,car
9233,2021-08-16 12:11:45,3902867,car
9234,2021-08-21 04:56:05,2703740,truck
9235,2021-08-10 13:27:35,7692197,truck
9236,2021-08-15 16:21:38,5293287,car
9237,2021-08-21 00:28:16,9530825,truck
9238,2021-08-18 10:05:39,9648226,car
9239,2021-08-10 12:31:36,5191265,car
9240,2021-08-06 15:51:59,6092274,car
9241,2021-08-03 03:36:42,4956476,car
9242,2021-08-03 18:32:00,7691465,truck
9243,2021-08-04 08:16:02,6357681,car
9244,2021-08-01 22:18:47,6649208,car
9245,2021-08-07 09:18:25,9708660,car
9246,2021-08-11 07:05:47,9981569,car
9247,2021-08-07 06:56:53,9100821,truck
9248,2021-08-16 14:35:00,5851901,car
9249,2021-08-16 18:44:47,1399135,van
9250,2021-08-14 06:59:35,3583471,truck
9251,2021-08-20 19:31:28,3000466,car
9252,2021-08-06 18:55:50,3469493,car
9253,2021-08-06 23:00:57,6801750,truck
9254,2021-08-09 08:26:00,8471320,car
9255,2021-08-05 06:09:41,8899026,car
9256,2021-08-04 03:07:47,682891,car
9257,2021-07-31 17:15:46,2571874,van
9258,2021-08-09 16:03:01,7279287,truck
9259,2021-08-01 04:05:07,1225815,car
9260,2021-08-17 02:54:45,3753017,car
9261,2021-08-19 09:18:51,7365391,car
9262,2021-08-19 09:49:30,8407052,car
9263,2021-08-10 15:17:34,3784504,car
9264,2021-08-22 07:31:41,9027270,truck
9265,2021-08-17 04:19:14,884668,car
9266,2021-08-20 09:15:49,2275109,car
9267,2021-08-11 15:20:40,9528653,car
9268,2021-08-10 17:49:02,77608,truck
9269,2021-08-10 11:03:29,9793722,van
9270,2021-08-04 17:49:43,4737489,car
9271,2021-07-29 11:46:06,4161657,car
9272,2021-08-02 00:48:05,5363723,car
9273,2021-08-17 15:39:24,2196820,truck
9274,2021-08-12 00:34:30,5348545,truck
9275,2021-08-07 21:47:32,3403077,car
9276,2021-08-20 07:24:09,6253818,truck
9277,2021-08-07 01:01:59,399237,car
9278,2021-08-14 21:26:45,5989933,truck
9279,2021-08-05 23:56:02,6981441,car
9280,2021-07-30 07:14:01,2593066,car
9281,2021-08-20 18:35:40,1456578,truck
9282,2021-08-16 09:56:19,9045059,car
9283,2021-08-14 01:58:49,4527777,car
9284,2021-08-09 05:46:12,583152,car
9285,2021-08-11 00:41:52,8723898,car
9286,2021-08-06 01:41:20,1878923,car
9287,2021-08-22 01:59:16,3075680,car
9288,2021-08-10 17:15:19,2721914,car
9289,2021-08-15 05:19:12,2676447,car
9290,2021-08-20 07:34:10,8488790,van
9291,2021-08-13 07:37:30,4848388,truck
9292,2021-08-13 20:03:58,7577857,truck
9293,2021-08-14 04:56:46,2131750,car
9294,2021-08-19 19:44:20,8031766,car
9295,2021-08-18 22:10:34,9579819,truck
9296,2021-08-12 20:26:04,151132,car
9297,2021-08-07 10:11:20,3307765,car
9298,2021-08-05 17:50:14,2086396,car
9299,2021-08-20 23:05:47,8588231,car
9300,2021-08-11 07:21:51,7406399,car
9301,2021-08-05 19:40:10,2779800,car
9302,2021-08-07 21:40:55,6264949,truck
9303,2021-08-18 18:54:54,5166723,car
9304,2021-08-18 12:36:32,9468903,car
9305,2021-08-14 04:44:00,9783924,truck
9306,2021-08-10 07:07:04,9265154,car
9307,2021-08-16 01:49:27,4991116,car
9308,2021-08-15 22:54:01,1926218,van
9309,2021-08-05 02:35:28,9747658,car
9310,2021-08-22 03:51:21,8788377,truck
9311,2021-08-15 08:01:58,9025746,truck
9312,2021-08-09 03:23:14,6763952,van
9313,2021-08-16 02:46:20,6260844,car
9314,2021-08-17 17:55:04,83942,van
9315,2021-08-14 14:26:25,6142684,van
9316,2021-08-08 21:10:41,7169430,car
9317,2021-08-09 08:27:16,2497912,car
9318,2021-08-21 18:13:46,566797,car
9319,2021-08-03 12:50:54,8956690,car
9320,2021-08-06 03:05:48,5057656,car
9321,2021-08-18 16:58:43,2843878,car
9322,2021-08-11 04:44:30,7206297,van
9323,2021-08-06 05:04:16,8772021,car
9324,2021-08-01 22:43:45,3488743,car
9325,2021-08-08 09:37:43,9078677,truck
9326,2021-08-05 22:00:48,707382,car
9327,2021-08-04 18:22:46,7676380,car
9328,2021-08-14 00:45:01,7763250,truck
9329,2021-07-30 12:52:36,3273691,car
9330,2021-08-06 16:42:33,2813322,car
9331,2021-08-09 16:16:17,8579977,car
9332,2021-08-02 01:08:12,3398149,car
9333,2021-08-10 09:55:04,8696860,car
9334,2021-08-13 01:51:10,1134376,truck
9335,2021-08-05 03:47:58,5610608,van
9336,2021-08-09 01:41:26,9934544,car
9337,2021-08-17 07:13:38,6062518,car
9338,2021-08-10 02:39:06,2590390,car
9339,2021-08-18 00:35:26,3751219,car
9340,2021-08-20 10:23:32,6190424,van
9341,2021-08-11 16:20:40,5904413,car
9342,2021-08-21 01:02:07,8669815,car
9343,2021-08-17 11:23:00,2649555,car
9344,2021-08-17 15:44:36,3468553,car
9345,2021-08-02 12:32:22,5052430,car
9346,2021-07-30 02:27:10,7140135,car
9347,2021-08-17 06:26:06,3336312,car
9348,2021-08-14 08:48:10,8457705,car
9349,2021-08-11 11:30:51,7345005,truck
9350,2021-08-02 01:18:17,5008855,car
9351,2021-08-11 19:43:17,9413397,car
9352,2021-07-29 15:43:24,7971612,van
9353,2021-08-16 06:12:45,6294961,car
9354,2021-08-09 17:19:26,9999026,car
9355,2021-08-11 06:23:45,8010819,car
9356,2021-08-02 07:23:08,1137301,truck
9357,2021-08-22 03:10:36,7585363,truck
9358,2021-08-22 14:37:22,8521937,car
9359,2021-08-21 11:58:02,46393,car
9360,2021-08-01 02:49:38,3756417,car
9361,2021-08-02 02:59:13,1599459,truck
9362,2021-08-12 18:07:12,9799284,truck
9363,2021-08-14 05:03:59,8220119,truck
9364,2021-08-02 02:46:11,6325430,truck
9365,2021-08-14 05:07:36,5190320,car
9366,2021-08-01 20:57:23,6959051,car
9367,2021-07-29 17:52:03,1748636,car
9368,2021-08-16 04:14:30,1157649,car
9369,2021-08-06 04:03:43,9611676,car
9370,2021-08-22 13:18:41,3039594,car
9371,2021-07-29 11:27:55,1782179,car
9372,2021-08-18 14:41:00,4308716,car
9373,2021-08-07 14:14:41,6809850,car
9374,2021-08-12 16:03:21,9508843,truck
9375,2021-08-18 19:24:27,5727564,car
9376,2021-08-05 15:16:39,2776833,truck
9377,2021-07-30 16:07:00,1171409,car
9378,2021-08-07 04:26:43,28046,truck
9379,2021-08-10 06:14:57,1632439,car
9380,2021-08-17 03:56:10,5678090,car
9381,2021-08-10 17:26:31,4107532,car
9382,2021-08-11 06:09:33,3750731,car
9383,2021-08-06 23:14:15,4483641,car
9384,2021-08-07 15:32:03,7016536,car
9385,2021-08-02 22:12:57,7511346,truck
9386,2021-07-30 23:17:32,1530202,car
9387,2021-08-15 13:10:06,2051480,truck
9388,2021-08-15 21:28:57,8146286,car
9389,2021-07-30 02:46:58,4741858,car
9390,2021-08-09 04:04:39,8687557,truck
9391,2021-08-04 04:35:48,4641240,truck
9392,2021-08-06 05:24:28,28625,car
9393,2021-08-17 13:16:56,3891161,car
9394,2021-08-12 02:27:21,5893087,truck
9395,2021-08-21 07:50:43,7334353,car
9396,2021-08-09 05:58:33,5653671,truck
9397,2021-08-03 05:42:15,9662220,car
9398,2021-08-12 06:10:09,2499334,car
9399,2021-08-13 09:54:11,1209964,car
9400,2021-08-10 01:56:17,8904011,car
9401,2021-08-14 19:45:11,5996064,car
9402,2021-08-19 06:39:13,5517940,truck
9403,2021-08-21 10:53:22,9458845,truck
9404,2021-08-22 07:03:09,1631935,car
9405,2021-08-06 23:59:41,5059817,car
9406,2021-08-12 07:36:30,1560796,truck
9407,2021-08-05 12:06:14,6505764,car
9408,2021-08-15 10:26:05,2679158,car
9409,2021-08-15 18:24:45,4191614,car
9410,2021-08-19 15:19:20,1746055,car
9411,2021-08-21 19:00:37,764297,car
9412,2021-08-08 08:42:18,3147561,car
9413,2021-08-05 08:51:53,1445358,car
9414,2021-08-06 15:16:09,6793624,car
9415,2021-08-13 03:05:48,3359727,truck
9416,2021-08-02 01:34:39,1963624,car
9417,2021-08-18 18:36:29,2812052,car
9418,2021-08-01 15:19:48,83028,car
9419,2021-08-18 19:07:33,4087039,van
9420,2021-07-30 17:07:06,6019350,truck
9421,2021-07-29 22:13:33,8150747,truck
9422,2021-07-29 22:11:46,1654362,truck
9423,2021-08-14 04:32:34,8916594,van
9424,2021-08-06 14:20:39,8490029,truck
9425,2021-08-21 17:11:39,9193058,van
9426,2021-08-15 15:22:22,5093920,car
9427,2021-08-21 09:03:21,4116893,truck
9428,2021-08-10 12:57:05,1788150,car
9429,2021-08-06 04:43:05,9771871,van
9430,2021-08-08 20:01:52,7670129,car
9431,2021-08-08 13:11:30,590238,truck
9432,2021-08-17 14:26:06,5282413,car
9433,2021-08-14 16:48:46,6717370,car
9434,2021-07-30 04:35:46,9700090,van
9435,2021-07-31 20:45:18,4599967,truck
9436,2021-07-31 21:09:30,1510079,car
9437,2021-08-01 00:15:30,4841672,van
9438,2021-08-11 20:10:58,701738,car
9439,2021-08-08 16:42:03,2775233,car
9440,2021-08-19 11:56:17,3440406,truck
9441,2021-08-20 20:31:44,1356883,car
9442,2021-07-29 19:04:54,3729089,car
9443,2021-08-16 22:09:22,3200574,car
