Rowid,Timestamp,Anonymized_Vehicle_Number,Vehicle_Type,Number_of_Axles,Tollplaza_ID,Tollplaza_Code,Type_of_Payment_Code,Vehicle_Code
7924,2021-08-15 17:03:34,4628297,CAR,2,4406,PC7A54E18,E18,PTP V
7925,2021-08-13 06:06:05,931785,CAR,2,4075,PC2125618,618,PTE V
7926,2021-08-07 10:47:08,413779,CAR,2,4075,PC2125618,618,PTP V
7927,2021-08-12 11:55:11,8457633,VAN,2,4278,PC4847214,214,PTE V
7928,2021-08-20 16:50:12,9679050,TRUCK,4,4031,PC0214185,185,PTC V
7929,2021-08-02 03:20:31,6146959,CAR,2,4550,PC21A1833,833,PTE V
7930,2021-08-16 22:14:58,9228681,CAR,2,4014,PCF14D1E3,1E3,PTE V
7931,2021-08-08 10:05:28,3267230,CAR,2,4294,PC867796D,96D,PTE V
7932,2021-08-02 07:00:11,7651983,CAR,2,4407,PC7FEC2CE,2CE,PTC V
7933,2021-08-07 16:14:42,130151,CAR,2,4875,PC40FC710,710,PTC V
7934,2021-08-15 00:59:55,7452820,CAR,2,4041,PCB566359,359,PTE V
7935,2021-08-16 09:42:02,5576025,CAR,2,4833,PC71A1452,452,PTE V
7936,2021-08-04 13:41:53,5860265,CAR,2,4922,PC785D63F,63F,PTC V
7937,2021-08-09 14:06:32,309448,TRUCK,4,4313,PC6D0FC31,C31,PTP V
7938,2021-08-18 22:52:56,9292153,CAR,2,4304,PC89FB76E,76E,PTC V
7939,2021-08-12 13:58:44,3199063,CAR,2,4384,PC59A33DE,3DE,PTE V
7940,2021-08-11 15:46:48,7937445,TRUCK,4,4725,PCB905D54,D54,PTP V
7941,2021-08-22 12:53:39,5988353,TRUCK,4,4913,PC685427C,27C,PTP V
7942,2021-08-18 23:12:49,6005205,VAN,2,4920,PC42A3AB0,AB0,PTP V
7943,2021-08-05 05:51:04,1410520,CAR,2,4159,PC5631507,507,PTE V
7944,2021-08-15 15:09:52,9019602,TRUCK,4,4461,PCACD9839,839,PTP V
7945,2021-08-11 11:34:54,5462098,TRUCK,4,4083,PC90346C9,6C9,PTP V
7946,2021-08-18 23:19:19,8867592,TRUCK,4,4529,PC3FAA264,264,PTC V
7947,2021-08-03 23:19:30,3214640,CAR,2,4078,PC8473A64,A64,PTP V
7948,2021-08-11 07:14:15,308723,CAR,2,4937,PCD30D908,908,PTC V
7949,2021-07-31 21:00:03,5186193,CAR,2,4073,PCA3797CA,7CA,PTP V
7950,2021-08-20 18:07:20,4795616,CAR,2,4343,PC0F6325D,25D,PTC V
7951,2021-08-22 10:23:34,7032551,VAN,2,4282,PCCE002E5,2E5,PTP V
7952,2021-08-07 01:20:53,770925,VAN,2,4094,PC53A52CB,2CB,PTC V
7953,2021-08-12 02:25:30,2639964,CAR,2,4532,PC8DD921E,21E,PTP V
7954,2021-07-30 21:35:06,5754138,CAR,2,4889,PC3547FAD,FAD,PTE V
7955,2021-08-16 00:26:51,7334710,VAN,2,4499,PC1EEDA04,A04,PTC V
7956,2021-08-21 12:09:43,5143005,TRUCK,4,4793,PCD8E3CCB,CCB,PTC V
7957,2021-08-15 22:12:33,8364390,CAR,2,4514,PC374C341,341,PTE V
7958,2021-08-07 19:49:09,4986272,CAR,2,4216,PC53B475D,75D,PTE V
7959,2021-08-21 10:05:51,9768554,CAR,2,4154,PC2C2EF9E,F9E,PTC V
7960,2021-08-13 14:18:19,6712631,CAR,2,4523,PC0005AC7,AC7,PTP V
7961,2021-08-09 08:24:43,5773630,VAN,2,4938,PC6C57ED3,ED3,PTE V
7962,2021-08-21 17:19:09,3410656,TRUCK,4,4671,PCCAAFB48,B48,PTE V
7963,2021-08-09 11:29:04,1166785,CAR,2,4345,PCAC01231,231,PTC V
7964,2021-08-12 13:00:47,8283876,TRUCK,4,5008,PC48D61BB,1BB,PTC V
7965,2021-08-11 14:45:05,738334,CAR,2,4538,PCDE5402C,02C,PTC V
7966,2021-08-18 20:19:12,9060519,TRUCK,4,4494,PC1592ACA,ACA,PTP V
7967,2021-08-21 11:52:40,2713838,CAR,2,4104,PC0A63844,844,PTP V
7968,2021-08-11 17:37:19,2629555,CAR,2,4944,PC41EEC34,C34,PTE V
7969,2021-08-09 14:58:43,385544,TRUCK,4,4935,PC327D635,635,PTC V
7970,2021-07-29 21:44:14,1652111,CAR,2,4366,PC09D71DF,1DF,PTE V
7971,2021-08-06 04:02:29,9240149,CAR,2,4222,PC15EC378,378,PTE V
7972,2021-08-18 17:51:48,7984027,TRUCK,4,4344,PC417B8DF,8DF,PTP V
7973,2021-08-20 15:47:19,7477542,CAR,2,4203,PC5295A46,A46,PTE V
7974,2021-08-21 05:09:49,1972381,CAR,2,4524,PCF8BB245,245,PTE V
7975,2021-08-14 16:50:26,1427799,CAR,2,4527,PC59A0CB2,CB2,PTC V
7976,2021-08-18 22:55:39,2134270,CAR,2,4889,PC3547FAD,FAD,PTE V
7977,2021-08-10 00:08:48,5539719,CAR,2,4622,PCF31BD97,D97,PTP V
7978,2021-08-18 16:11:11,9982542,CAR,2,4152,PCF6F4CA1,CA1,PTP V
7979,2021-08-06 08:15:12,5769531,CAR,2,4852,PC68969FB,9FB,PTC V
7980,2021-08-08 15:38:45,8931718,CAR,2,4539,PC684859B,59B,PTE V
7981,2021-08-05 09:30:32,6780922,TRUCK,4,4150,PCC8441A8,1A8,PTC V
7982,2021-08-20 01:35:36,4171823,CAR,2,4949,PC86E9EB7,EB7,PTE V
7983,2021-08-18 05:05:04,2667387,CAR,2,4772,PC7368097,097,PTE V
7984,2021-08-01 15:47:54,9293032,VAN,2,4608,PCACD1BEE,BEE,PTC V
7985,2021-08-21 09:00:18,793322,CAR,2,4215,PC4C76F48,F48,PTC V
7986,2021-07-31 14:11:33,3436962,CAR,2,4810,PC2CA4087,087,PTP V
7987,2021-08-10 06:23:15,8172584,CAR,2,4815,PC19C02F1,2F1,PTE V
7988,2021-08-21 11:57:23,6682316,VAN,2,4498,PCA770E5A,E5A,PTE V
7989,2021-08-20 23:04:04,178571,TRUCK,4,4543,PC74F5EBA,EBA,PTP V
7990,2021-08-12 05:19:12,22028,CAR,2,4809,PCAD363FC,3FC,PTP V
7991,2021-08-08 04:05:58,4829742,CAR,2,4712,PC94168A2,8A2,PTP V
7992,2021-08-12 20:01:33,7736261,CAR,2,4447,PC6B030C6,0C6,PTC V
7993,2021-08-02 09:44:10,7101276,CAR,2,4743,PCE6EEF2E,F2E,PTE V
7994,2021-08-16 00:36:32,3900743,CAR,2,4081,PCC825DB2,DB2,PTE V
7995,2021-07-31 18:27:17,8018641,CAR,2,4123,PCDE850D8,0D8,PTC V
7996,2021-08-22 18:27:24,1215508,CAR,2,4474,PCFEAE55E,55E,PTE V
7997,2021-08-10 22:06:35,9185033,CAR,2,4680,PCC422F4D,F4D,PTE V
7998,2021-08-03 18:36:42,7972769,TRUCK,4,4457,PCFBF2259,259,PTP V
7999,2021-08-19 12:24:40,9731744,CAR,2,4079,PCF1366ED,6ED,PTP V
8000,2021-07-31 14:47:38,3697392,CAR,2,4824,PCFEADFE6,FE6,PTC V
8001,2021-08-08 16:48:37,1137230,CAR,2,4661,PC1585DF2,DF2,PTC V
8002,2021-08-21 22:22:25,9076209,CAR,2,4069,PCC48608C,08C,PTC V
8003,2021-08-05 17:56:27,9471109,CAR,2,4023,PC77793DF,3DF,PTC V
8004,2021-08-14 20:37:56,9743203,CAR,2,4712,PC94168A2,8A2,PTC V
8005,2021-08-05 03:46:52,5782771,CAR,2,4633,PC974552B,52B,PTC V
8006,2021-07-31 07:44:54,2370728,VAN,2,4633,PC974552B,52B,PTP V
8007,2021-08-04 16:13:08,4614512,TRUCK,4,4183,PCF5E7754,754,PTC V
8008,2021-08-11 20:39:17,9706786,CAR,2,4736,PC6A65941,941,PTC V
8009,2021-08-20 06:15:20,4068744,TRUCK,4,4265,PC5B2AFFA,FFA,PTE V
8010,2021-08-05 05:46:35,6788918,VAN,2,4577,PC8FE0901,901,PTE V
8011,2021-08-19 07:39:17,1344672,CAR,2,4606,PC0C535B6,5B6,PTP V
8012,2021-08-03 03:53:55,2820905,TRUCK,4,4530,PCA33A9A8,9A8,PTC V
8013,2021-08-19 09:34:22,4821926,CAR,2,4367,PC8D90EF0,EF0,PTC V
8014,2021-08-07 22:55:14,2372591,CAR,2,4653,PC1CE4935,935,PTC V
8015,2021-08-15 13:45:24,8347465,CAR,2,4405,PC70CA955,955,PTE V
8016,2021-08-02 13:54:37,6341055,CAR,2,4831,PC0EC3E54,E54,PTP V
8017,2021-08-08 06:44:41,8591057,VAN,2,4594,PC59414DA,4DA,PTP V
8018,2021-08-12 17:24:39,5748245,VAN,2,4183,PCF5E7754,754,PTC V
8019,2021-08-03 09:51:15,2426854,TRUCK,4,4702,PCDBC3AC9,AC9,PTE V
8020,2021-07-30 02:29:14,9176758,CAR,2,4066,PC883FCA9,CA9,PTC V
8021,2021-07-31 23:06:37,9560794,TRUCK,4,4092,PC40C2E00,E00,PTE V
8022,2021-08-03 22:08:18,4306812,CAR,2,4401,PC0606D6A,D6A,PTC V
8023,2021-08-16 05:09:39,6695198,CAR,2,4890,PCAFC8A56,A56,PTE V
8024,2021-08-05 18:31:47,9056945,CAR,2,4535,PC1BC7FA5,FA5,PTC V
8025,2021-08-18 01:21:41,8975102,CAR,2,4123,PCDE850D8,0D8,PTE V
8026,2021-08-12 18:58:08,2671345,CAR,2,4516,PCF7F25B7,5B7,PTP V
8027,2021-07-31 08:38:06,4428358,CAR,2,4871,PC397AFA3,FA3,PTP V
8028,2021-08-07 22:02:30,2136178,CAR,2,4198,PCB0994D1,4D1,PTP V
8029,2021-08-08 02:56:00,9192559,CAR,2,4403,PCCAFA3BB,3BB,PTE V
8030,2021-08-18 19:31:43,9139839,TRUCK,4,4197,PCE32ED40,D40,PTE V
8031,2021-08-08 18:34:04,794399,CAR,2,4297,PCDE89544,544,PTC V
8032,2021-08-12 10:19:51,3762149,CAR,2,4804,PC68484C6,4C6,PTP V
8033,2021-08-18 10:00:41,4098307,VAN,2,4708,PC82D2552,552,PTE V
8034,2021-08-20 08:19:52,9500697,TRUCK,4,4136,PCA579A65,A65,PTE V
8035,2021-08-12 18:29:08,675311,CAR,2,4548,PC4486317,317,PTC V
8036,2021-08-12 05:15:23,2269689,CAR,2,4247,PCEE69498,498,PTP V
8037,2021-08-13 18:47:58,4485663,CAR,2,4240,PC72FE04B,04B,PTP V
8038,2021-08-11 21:17:58,3237735,TRUCK,4,4531,PC857F4A0,4A0,PTP V
8039,2021-08-16 02:49:16,7579809,CAR,2,4497,PC76FDDEA,DEA,PTP V
8040,2021-08-16 01:25:17,5438002,CAR,2,4881,PCDE20E6F,E6F,PTC V
8041,2021-07-29 17:42:01,6881411,VAN,2,4535,PC1BC7FA5,FA5,PTE V
8042,2021-08-12 06:40:48,4273486,CAR,2,4046,PCAC345FD,5FD,PTE V
8043,2021-08-03 04:28:25,2758792,VAN,2,4154,PC2C2EF9E,F9E,PTC V
8044,2021-08-20 12:05:46,7396373,TRUCK,4,4453,PC5EC8DF5,DF5,PTP V
8045,2021-08-04 00:13:18,9067382,CAR,2,4761,PCB206182,182,PTC V
8046,2021-08-13 09:27:51,8490800,CAR,2,4152,PCF6F4CA1,CA1,PTC V
8047,2021-08-22 13:23:48,5725183,CAR,2,4888,PC46C55B4,5B4,PTP V
8048,2021-08-10 15:48:54,2692752,CAR,2,4500,PC548BDC0,DC0,PTE V
8049,2021-08-14 05:21:22,9588732,TRUCK,4,4594,PC59414DA,4DA,PTE V
8050,2021-08-07 19:00:20,425412,TRUCK,4,4255,PCB7E7138,138,PTP V
8051,2021-08-01 07:07:51,8843367,CAR,2,4409,PC44E2F09,F09,PTC V
8052,2021-08-03 12:51:04,8667329,CAR,2,4174,PC041D874,874,PTE V
8053,2021-08-15 13:04:39,9075489,CAR,2,4204,PC5881E06,E06,PTE V
8054,2021-08-17 17:15:09,6789029,CAR,2,4655,PCF9CAB22,B22,PTE V
8055,2021-08-19 05:52:49,7313312,CAR,2,4798,PC17F8052,052,PTP V
8056,2021-08-10 18:31:44,3274379,VAN,2,4033,PC783B5FC,5FC,PTC V
8057,2021-07-29 18:08:40,8236627,TRUCK,4,4709,PCC8C7059,059,PTP V
8058,2021-08-03 01:56:15,8223818,TRUCK,4,4699,PC2C1B987,987,PTP V
8059,2021-08-03 05:10:00,7618402,CAR,2,4141,PC13CB69B,69B,PTC V
8060,2021-08-01 05:25:08,6069599,TRUCK,4,4925,PCE5E04A2,4A2,PTE V
8061,2021-08-04 10:59:18,9414515,CAR,2,4829,PCEC030F2,0F2,PTE V
8062,2021-08-10 18:37:36,5623528,CAR,2,4983,PCC3E4ADA,ADA,PTC V
8063,2021-08-20 15:42:28,2485173,CAR,2,4809,PCAD363FC,3FC,PTE V
8064,2021-08-01 22:28:38,9876481,CAR,2,4864,PC259547F,47F,PTE V
8065,2021-08-13 13:49:44,1635396,TRUCK,4,4679,PC88494D0,4D0,PTP V
8066,2021-08-14 02:07:21,769053,CAR,2,4070,PCEECA8B2,8B2,PTP V
8067,2021-08-12 17:08:05,957949,CAR,2,4258,PCAC64E67,E67,PTE V
8068,2021-07-29 19:00:58,1514815,CAR,2,4315,PC6E0962A,62A,PTE V
8069,2021-08-19 05:45:06,3321941,TRUCK,4,4166,PCE450C55,C55,PTC V
8070,2021-08-12 10:36:39,3842168,CAR,2,4615,PC1ECBA39,A39,PTP V
8071,2021-08-21 17:33:51,5446005,CAR,2,4541,PCC6A4CD8,CD8,PTC V
8072,2021-08-02 01:03:25,1648969,TRUCK,4,4018,PCCB2657A,57A,PTP V
8073,2021-08-17 04:13:13,1190594,TRUCK,4,4188,PCDB12C82,C82,PTC V
8074,2021-08-18 15:11:27,1467655,TRUCK,4,4665,PCF63C15F,15F,PTC V
8075,2021-08-12 02:14:13,4507079,TRUCK,4,4469,PC120EEFD,EFD,PTC V
8076,2021-08-01 16:30:43,3267963,CAR,2,4090,PC1EE951B,51B,PTE V
8077,2021-08-13 03:14:41,1416260,TRUCK,4,4306,PC5D6563A,63A,PTE V
8078,2021-08-18 06:27:00,4169264,CAR,2,4874,PC9F481D4,1D4,PTP V
8079,2021-08-16 02:04:19,3035778,CAR,2,4065,PC3B514E2,4E2,PTC V
8080,2021-08-17 19:22:44,1234332,TRUCK,4,4439,PC845CEA6,EA6,PTC V
8081,2021-08-01 00:18:53,3659841,CAR,2,4537,PC10C700F,00F,PTC V
8082,2021-08-15 03:26:02,6878750,VAN,2,4127,PCA2D76A5,6A5,PTP V
8083,2021-08-06 01:00:24,7219602,CAR,2,4278,PC4847214,214,PTE V
8084,2021-08-17 03:54:59,2754998,VAN,2,4020,PC2265FB3,FB3,PTC V
8085,2021-08-17 07:01:54,635736,CAR,2,4669,PC36675CE,5CE,PTE V
8086,2021-08-04 20:04:33,674870,TRUCK,4,4327,PC16F59EC,9EC,PTE V
8087,2021-08-21 13:05:29,2202845,CAR,2,4414,PC40BD0F3,0F3,PTE V
8088,2021-08-08 11:45:47,941595,CAR,2,4254,PC0C0EE22,E22,PTP V
8089,2021-08-08 05:03:21,4892001,CAR,2,4296,PCA24C1E1,1E1,PTC V
8090,2021-08-12 05:21:46,1996276,TRUCK,4,4268,PC6CC51DA,1DA,PTC V
8091,2021-08-16 15:13:50,9248594,CAR,2,4342,PCE7F2748,748,PTE V
8092,2021-08-14 08:52:34,1014734,CAR,2,4226,PCDC5C9E2,9E2,PTC V
8093,2021-08-04 01:48:18,2286589,CAR,2,4633,PC974552B,52B,PTP V
8094,2021-08-09 02:17:24,4050257,VAN,2,4105,PC43919D1,9D1,PTC V
8095,2021-08-17 02:16:22,7032854,VAN,2,4434,PCA491459,459,PTP V
8096,2021-08-08 06:36:11,8420501,CAR,2,4491,PCA52F720,720,PTC V
8097,2021-08-15 19:33:55,4060699,CAR,2,4273,PC0EF5BA6,BA6,PTE V
8098,2021-07-29 18:46:15,1425073,CAR,2,4276,PC4E15B39,B39,PTE V
8099,2021-08-10 07:18:40,5111715,CAR,2,4196,PC4B8A835,835,PTP V
8100,2021-08-19 14:48:35,7116804,CAR,2,4515,PC6A1B37B,37B,PTP V
8101,2021-07-31 14:06:11,901669,CAR,2,4134,PC767BBB2,BB2,PTE V
8102,2021-08-07 21:39:46,6995160,CAR,2,4894,PCDADB8C6,8C6,PTE V
8103,2021-08-11 11:06:52,7113896,CAR,2,4529,PC3FAA264,264,PTC V
8104,2021-08-03 14:12:43,5462662,CAR,2,4958,PC8A8976A,76A,PTP V
8105,2021-08-15 09:46:43,4763732,TRUCK,4,4751,PCD33B3C9,3C9,PTE V
8106,2021-08-17 15:08:07,5301967,CAR,2,4609,PC1551C8E,C8E,PTP V
8107,2021-08-03 07:00:49,3831073,CAR,2,4683,PC96978C6,8C6,PTE V
8108,2021-08-18 00:21:30,2772633,TRUCK,4,4778,PCCCADDBD,DBD,PTP V
8109,2021-08-22 13:19:48,4827467,TRUCK,4,4514,PC374C341,341,PTE V
8110,2021-08-14 09:49:55,6370744,TRUCK,4,4372,PC1E0F3B6,3B6,PTE V
8111,2021-08-04 19:59:14,1551612,CAR,2,4329,PCF9CCB5A,B5A,PTE V
8112,2021-08-02 10:05:50,8625041,TRUCK,4,4918,PC8F8E598,598,PTC V
8113,2021-08-16 22:13:53,5507182,CAR,2,4519,PC92A6471,471,PTP V
8114,2021-07-30 03:03:21,3618484,TRUCK,4,4227,PCD8346A6,6A6,PTC V
8115,2021-08-18 08:56:37,1720345,CAR,2,4818,PCF243BF3,BF3,PTC V
8116,2021-08-18 21:41:58,4474527,CAR,2,4142,PC7ACFF7C,F7C,PTE V
8117,2021-07-30 09:06:38,8040294,CAR,2,4375,PCAE085FE,5FE,PTE V
8118,2021-08-11 16:58:21,2613000,CAR,2,4954,PCA276EBB,EBB,PTE V
8119,2021-08-08 23:00:52,7659236,CAR,2,4354,PC0671DD4,DD4,PTC V
8120,2021-08-05 04:52:15,274829,CAR,2,4229,PCD0DDD3D,D3D,PTP V
8121,2021-08-13 01:10:46,5157302,TRUCK,4,4133,PC30FC453,453,PTP V
8122,2021-08-16 02:17:52,3672888,VAN,2,4129,PCA6127FF,7FF,PTC V
8123,2021-08-21 11:31:16,6500970,TRUCK,4,4325,PC8FC83B3,3B3,PTP V
8124,2021-08-02 11:34:48,6586355,CAR,2,4478,PCB02917E,17E,PTE V
8125,2021-08-05 23:58:32,6413690,CAR,2,4599,PC800C92D,92D,PTP V
8126,2021-08-16 00:21:00,1397184,TRUCK,4,4905,PCE1EA438,438,PTC V
8127,2021-08-04 12:40:32,1622942,CAR,2,4682,PCBB02F92,F92,PTE V
8128,2021-08-17 15:57:47,1495567,CAR,2,5002,PC585BD38,D38,PTP V
8129,2021-08-13 04:09:57,6343077,CAR,2,4851,PC0954183,183,PTE V
8130,2021-08-17 20:53:00,431864,CAR,2,4768,PC7BEFC3B,C3B,PTC V
8131,2021-08-09 21:16:46,430105,CAR,2,4307,PC87D90FE,0FE,PTP V
8132,2021-08-21 05:51:43,7855215,CAR,2,4786,PCB7F1F8A,F8A,PTP V
8133,2021-08-06 03:58:21,2861935,VAN,2,4119,PC9EBEDB5,DB5,PTP V
8134,2021-08-22 02:23:21,739031,CAR,2,4909,PCDED6F20,F20,PTE V
8135,2021-07-31 03:03:00,8771884,CAR,2,4584,PC1085B78,B78,PTC V
8136,2021-08-18 22:00:54,248195,CAR,2,4037,PC0A50259,259,PTE V
8137,2021-08-02 17:55:13,3663037,CAR,2,4767,PC61F3A80,A80,PTC V
8138,2021-08-19 11:56:12,8437262,VAN,2,4105,PC43919D1,9D1,PTE V
8139,2021-08-20 09:38:29,334466,CAR,2,4262,PCCB12F8C,F8C,PTP V
8140,2021-08-11 15:02:19,9980546,CAR,2,4090,PC1EE951B,51B,PTE V
8141,2021-08-17 22:53:12,9436536,CAR,2,4115,PCF5D4B0A,B0A,PTP V
8142,2021-08-21 13:31:39,3070607,CAR,2,4147,PC4D2C5A7,5A7,PTP V
8143,2021-08-11 08:53:57,8321694,TRUCK,4,4003,PC83F544D,44D,PTE V
8144,2021-08-16 18:09:48,6575583,CAR,2,4517,PC9AF321D,21D,PTC V
8145,2021-08-04 21:40:40,4561219,TRUCK,4,4765,PC795A0A3,0A3,PTP V
8146,2021-08-10 04:16:05,5969255,CAR,2,4559,PC93AAEC9,EC9,PTE V
8147,2021-08-07 19:26:21,9362694,VAN,2,4608,PCACD1BEE,BEE,PTE V
8148,2021-08-05 23:50:34,4629983,VAN,2,4400,PC3BD7D63,D63,PTC V
8149,2021-08-09 16:32:35,695637,CAR,2,4641,PCAA9F518,518,PTP V
8150,2021-07-30 01:33:40,1812793,CAR,2,4523,PC0005AC7,AC7,PTE V
8151,2021-08-17 09:51:54,9954253,TRUCK,4,4831,PC0EC3E54,E54,PTP V
8152,2021-07-30 10:44:58,8258952,VAN,2,4925,PCE5E04A2,4A2,PTE V
8153,2021-08-06 15:34:58,2365594,CAR,2,4429,PC65E7991,991,PTE V
8154,2021-08-10 04:58:59,1630309,CAR,2,4276,PC4E15B39,B39,PTC V
8155,2021-08-18 07:22:20,3230007,CAR,2,4950,PC4F71E72,E72,PTP V
8156,2021-07-30 10:52:43,4989020,CAR,2,4363,PC62E1338,338,PTP V
8157,2021-08-19 12:45:58,9064209,CAR,2,4401,PC0606D6A,D6A,PTE V
8158,2021-08-11 10:12:47,3160462,CAR,2,4250,PCC695DB0,DB0,PTC V
8159,2021-08-06 14:12:07,5479413,CAR,2,4348,PCD66314D,14D,PTP V
8160,2021-08-06 20:49:26,8902464,VAN,2,4013,PCE5BA2CE,2CE,PTP V
8161,2021-08-15 03:07:49,8141321,CAR,2,4694,PCBCF42C2,2C2,PTP V
8162,2021-08-11 14:22:42,3727401,CAR,2,4237,PC51D1059,059,PTP V
8163,2021-07-29 13:17:21,3285156,VAN,2,4226,PCDC5C9E2,9E2,PTP V
8164,2021-08-08 12:19:11,3409071,CAR,2,4695,PC4A5D62F,62F,PTE V
8165,2021-08-02 23:52:17,7431106,CAR,2,4531,PC857F4A0,4A0,PTE V
8166,2021-08-19 11:40:40,6874812,CAR,2,4779,PCC8FE9C6,9C6,PTP V
8167,2021-08-10 00:56:58,1452415,CAR,2,4585,PCF3AE602,602,PTC V
8168,2021-08-17 07:17:37,4097697,CAR,2,4400,PC3BD7D63,D63,PTE V
8169,2021-08-12 07:46:39,5495608,TRUCK,4,4442,PC05C2F86,F86,PTE V
8170,2021-08-07 23:54:29,547443,CAR,2,4744,PC78EF0B5,0B5,PTC V
8171,2021-08-17 16:27:48,8499980,CAR,2,4483,PC7F7FFF0,FF0,PTE V
8172,2021-08-18 00:06:51,7517746,VAN,2,4748,PCF2ECD29,D29,PTC V
8173,2021-08-06 00:52:11,4229412,CAR,2,4955,PCE36723C,23C,PTE V
8174,2021-08-02 11:36:30,8958803,CAR,2,4271,PC28E44E2,4E2,PTC V
8175,2021-08-07 16:29:52,768529,CAR,2,4702,PCDBC3AC9,AC9,PTE V
8176,2021-08-07 23:55:59,7850255,TRUCK,4,4248,PC45EBEBC,EBC,PTE V
8177,2021-08-12 17:21:54,7597656,CAR,2,4760,PC161AC8D,C8D,PTE V
8178,2021-07-30 08:41:54,2197437,TRUCK,4,4095,PC3E1512A,12A,PTC V
8179,2021-08-14 08:33:42,7037736,CAR,2,4673,PC66E7418,418,PTP V
8180,2021-08-06 23:56:18,6641473,VAN,2,4174,PC041D874,874,PTC V
8181,2021-08-16 12:36:16,6491981,CAR,2,4955,PCE36723C,23C,PTE V
8182,2021-08-06 15:26:59,8834336,CAR,2,4499,PC1EEDA04,A04,PTC V
8183,2021-08-12 00:00:15,5549304,CAR,2,4309,PC5E92F61,F61,PTP V
8184,2021-08-01 07:07:53,7011179,VAN,2,4686,PCD6E5E77,E77,PTE V
8185,2021-08-09 20:26:42,541237,CAR,2,4045,PCE952492,492,PTC V
8186,2021-08-11 14:20:20,4645419,TRUCK,4,4934,PC3ED26A2,6A2,PTC V
8187,2021-08-20 20:17:55,5186182,CAR,2,4988,PC46BE0B2,0B2,PTP V
8188,2021-08-21 15:08:55,5222466,VAN,2,4815,PC19C02F1,2F1,PTC V
8189,2021-08-02 07:15:58,1146039,TRUCK,4,4359,PCB27CFF1,FF1,PTE V
8190,2021-08-08 03:11:50,7921448,CAR,2,4379,PC87C8BC4,BC4,PTC V
8191,2021-08-17 18:19:35,6311586,CAR,2,4503,PC69DE15C,15C,PTC V
8192,2021-08-18 10:53:01,6324534,CAR,2,4227,PCD8346A6,6A6,PTE V
8193,2021-07-30 07:51:28,3077932,CAR,2,4855,PC03C5C15,C15,PTC V
8194,2021-08-18 23:14:41,6205760,TRUCK,4,4635,PC3C8B99E,99E,PTE V
8195,2021-08-10 18:31:44,4912454,TRUCK,4,4262,PCCB12F8C,F8C,PTC V
8196,2021-08-05 20:24:40,7990205,CAR,2,4209,PC494D54E,54E,PTC V
8197,2021-08-10 14:02:13,2478774,CAR,2,4109,PC7057B6A,B6A,PTP V
8198,2021-08-21 00:55:16,3871666,CAR,2,4899,PC4967767,767,PTE V
8199,2021-08-11 13:00:52,2175169,CAR,2,4338,PC6203962,962,PTP V
8200,2021-07-30 14:47:54,2498085,CAR,2,4360,PC084F676,676,PTP V
8201,2021-08-21 23:21:28,9079200,VAN,2,4100,PCC6DD8D5,8D5,PTP V
8202,2021-08-09 02:39:22,7973552,CAR,2,4938,PC6C57ED3,ED3,PTE V
8203,2021-08-01 11:28:02,8556512,CAR,2,4325,PC8FC83B3,3B3,PTE V
8204,2021-08-02 10:15:07,7454092,TRUCK,4,4632,PCC1FFE5B,E5B,PTP V
8205,2021-08-20 16:29:20,1268106,CAR,2,4341,PC1E10EC3,EC3,PTC V
8206,2021-08-03 02:03:08,6439964,VAN,2,4768,PC7BEFC3B,C3B,PTP V
8207,2021-08-13 12:38:07,9170295,VAN,2,4540,PC5CAF0A7,0A7,PTC V
8208,2021-08-03 03:15:11,7620241,CAR,2,4222,PC15EC378,378,PTP V
8209,2021-08-18 13:26:34,7844259,VAN,2,4986,PC9787B8A,B8A,PTC V
8210,2021-08-11 22:35:37,9906172,CAR,2,4625,PC186BCA8,CA8,PTE V
8211,2021-08-02 21:16:04,9506960,VAN,2,4120,PC6700C62,C62,PTP V
8212,2021-07-30 19:26:39,5856972,CAR,2,4327,PC16F59EC,9EC,PTC V
8213,2021-08-16 00:45:41,6484714,CAR,2,4847,PCD546332,332,PTP V
8214,2021-08-01 12:57:17,3136346,CAR,2,4899,PC4967767,767,PTC V
8215,2021-07-29 13:27:48,2145409,CAR,2,4081,PCC825DB2,DB2,PTE V
8216,2021-08-09 06:05:38,9436636,CAR,2,4493,PC124B4C0,4C0,PTE V
8217,2021-08-08 22:14:28,6707512,VAN,2,4638,PCB7AC8AA,8AA,PTE V
8218,2021-08-02 17:40:28,3768394,TRUCK,4,4196,PC4B8A835,835,PTE V
8219,2021-08-16 10:47:00,553224,TRUCK,4,4940,PC8AB18BE,8BE,PTP V
8220,2021-08-05 15:51:30,5558325,VAN,2,4207,PC76EDF79,F79,PTE V
8221,2021-08-02 17:26:54,9990042,CAR,2,4507,PC11DCA73,A73,PTC V
8222,2021-08-14 18:09:24,9180206,TRUCK,4,4667,PCD540B2F,B2F,PTC V
8223,2021-08-16 02:09:39,2473889,TRUCK,4,4396,PCA00BC1C,C1C,PTE V
8224,2021-08-03 03:57:21,8212274,CAR,2,4394,PCD3A817A,17A,PTC V
8225,2021-08-20 20:57:35,5275562,VAN,2,4919,PC7A3A5CF,5CF,PTC V
8226,2021-08-13 09:23:52,9870307,CAR,2,4275,PC1DA31F7,1F7,PTE V
8227,2021-08-21 06:39:41,5285457,TRUCK,4,4245,PC6594AD4,AD4,PTE V
